trailId,chilangoId,from,to,headSign,routeName,recordDate,recordTime,recordDuration,vehicleTipo,tarifMax,longKmvirtualRoute,edges
5214315330142208,373,TASQUEÃA (METRO),UAM XOCHIMILCO / VALLE DE SAN LORENZO,TASQUEÃA (METRO)-UAM XOCHIMILCO / VALLE DE SAN LORENZO,TASQUEÃA (METRO)-UAM XOCHIMILCO / VALLE DE SAN LORENZO,03-02-2016,23:57,55.0,AutobÃºs,6.0,12.4592591479,false,->8849->7063->7960->27454->6379->29076->22644->3945->3939->22240->11566->9915->9272->15811->17475->20346->10795->16480->29892->20510->20454->22777->16913->17197->17049->17353->27891->3795->6274->23765->222->21547->10558->17896->10733->22540->20840->27766->27743->8102->20635->20896->1416->2705->19818->12495->11663->3691->27072->9126->9320->9136->1834->2074->2084->1864->27081->27165->2345->1432->2044->10184->24656->7818->13399->19240->24625->1368->1363->21652->10235->7956->18119->15820->26275->23100->23114->23109->14200->14216->22830->28246->23447->5181->24821->27044->3782->27244->27670->19012->6091->25441->7717->577->20745->9215->6520->22868->30181->14627->25777->5222->12228->5358->10282->13170->26589->12765->10043->5222->12228->5358->10282->13170->26589->12765->10043->5222->12228->5358->10282->13170->26589->12765->10043->5222->12228->5358->25167->27728->9783->14607->418->22173->7258->9190->9191->23740->22215->11059->13326->7476->2156->22191->7271->7068->8610->8650->6858->6898->8604->11049->11092->11093->9148->7079->7065->8609->8638->10660->10661->8605->22160->19283->7736->26533->26512->19169->20310->7244->7222->29158->29159->7102->7114->28693->28694->7091->20320->14364->10509->11165->29189->29190->11155->1373->1382->11132->11118->18708->18704->11151->4754->4383->20258->22387->22411->22302->7749
5270884679942144,380,SAN ÃÂNGEL,SANTA ROSA XOCHIAC,SAN ÃÂNGEL-SANTA ROSA XOCHIAC,SAN ÃÂNGEL-SANTA ROSA XOCHIAC,04-02-2016,02:23,83.0,AutobÃºs,6.0,14.3816505852,false,->26395->26700->2993->28645->13109->13024->23216->17034->30226->8494->14689->14687->12347->12343->19480->15387->15373->15108->13228->13194->8333->20962->20952->7403->18243->18244->23286->22764->19605->7260->5311->22603->19848->4622->4621->4624->4620->4647->4797->4840->20287->20265->4747->26829->14603->26069->26080->26067->26070->8431->15362->18958->11892->26087->26099->1793->21912->23666->4862->20664->11549->11366->22377->22474->22660->22864->9849->18819->13406->9789->20903->5467->18290->18304->18297->5473->20345->20350->7876->19624->17674->17670->19643
5112371462799360,365,UNIVERSIDAD (METRO),COL. HIDALGO CRUCERO.,UNIVERSIDAD (METRO)-COL. HIDALGO CRUCERO.,UNIVERSIDAD (METRO)-COL. HIDALGO CRUCERO.,06-02-2016,02:15,39.0,AutobÃºs,6.0,8.23457827855,false,->25116->24052->22743->14297->17382->28397->21270->24714->10815->17081->21362->21353->17898->14360->17527->17032->3297->9497->15427->22462->28791->28684->10562->28496->20212->26244->16070->27871->20634->21860->22233->24909->12944->24353->24346->27973->23982->23053->5150->18463->8022->31034->4305->22062->15931->9393->30309->30345->16619->27146->15102->25063->26484->11875->23067->10676->2890->699->2897->27946->28809->26690->17574->635->625->27615->22846->6823->12954->29116->4908->757->6343->6335->8029->8856->5406->19685->12802->3578->1369->13088->4750->20975->26650->26653->28371->26632->26624->26607->13763->24760->24774->19759->19763->19784->19777->19730->19756
5835056954212352,85,PLAZAS ARAGON,MOCTEZUMA (METRO),PLAZAS ARAGON-MOCTEZUMA (METRO),PLAZAS ARAGON-MOCTEZUMA (METRO),01-02-2016,03:00,28.0,MicrobÃºs,9.0,12.7981359535,false,->26845->17899->27829->17873->6459->6450->6381->6378->6376->6373->6371->14211->14208->6386->14120->5040->5022->18362->19050->18968->28718->5072->5097->28663->28643->3556->3524->15537->10912->26616->13543->13546->13396->13400->13402->13403->13408->13386->13388->13392->30120->30126->13420->19883->23014->23012->11258->4755->10901->10858->30148->12222->30081->16624->16623->16634->2461->25018->26359->17256->7808->18472->30127->30044->30439->7659->20865->28900->15210->29945->29943->29918->29919->20326->20375->29542->29543->14384->20382->18491->1638->1887->11391->20412->2036->2068->24758->16454->16458->16099->29199->6429->7578->3851->4315->24728->27349->14053->4794->17969->17997->12585->7125->15673->13854->14815->3952->14944->21949->1681->7150->19829->21318->8623->8589->8484->14492->1038->24431->22167->28213->22016->9740->22484->25369->4389->26147->7660->5292->1058->21936->8208->15346
4519789154271232,316,TASQUEÃA (METRO),SANTA CRUZ MEYAHUALCO,TASQUEÃA (METRO)-SANTA CRUZ MEYAHUALCO,TASQUEÃA (METRO)-SANTA CRUZ MEYAHUALCO,08-02-2016,03:55,51.0,AutobÃºs,5.5,12.8155429583,false,->30644->30640->13539->13537->22882->4161->17591->26438->16585->8089->22577->663->16583->16669->16672->16671->16680->16677->16655->24811->20979->16945->8267->8655->5213->23281->23390->23385->23285->3981->3826->3971->4643->4628->4671->4743->29603->17185->17316->7133->23478->30145->22245->24946->19922->25487->25169->12024->20689->9501->9568->9562->9561->4408->4689->6602->11881->28721->24804->153->24154->23152->16742->22457->30319->30318->7954->31134->9846->6006->7928->25657->9086->431->21328->19761->24288->14159->12516->2863->16928->4406->24709->21015->21017->20337->8340->9854->3632->4971->2724->13760->18943->16447->23618->30887->21520->21545->21559->21552->6196->6277->9420->3188->9606->21817->21706->1715->25637->25643->25644->25636->27888->28925->19333->19144->27880->11056->11794->28795->30676->28799->28870->20604->24610->2480->23372->8054->13475->13130->13132->13122->13129->30113->12650->359->12476->12481->12483->16802->2212->1402->15835->30069->29820->30074->12816->12817->12835->26113->26125->30014->26305->17849->21584->9255->9249->9201->9222->9123->30680->15835->20023->5617->9908->19399->23175->23174->23168->21116->5921->4048->23143->17943->12879->29825->29833->12753->12869->29832->15819->30686->9135->9256->9262->9257->14407->16466->18697->3207->13369->2267->2322->3437->3552->3506->7585->24917->3358->2310->2264->3377->3553->3394->3352->9241->7909->28237->23171->13391->14873->15219->15083->13339->13328
5320672024723456,203,CHAPULTEPEC (METRO),PUEBLA (METRO),CHAPULTEPEC (METRO)-PUEBLA (METRO),CHAPULTEPEC (METRO)-PUEBLA (METRO),30-01-2016,16:37,62.0,MicrobÃºs,10.0,11.0588729074,false,->2370->4537->12068->15821->20805->19606->27551->16523->14437->14439->156->157->2426->27357->20762->5154->10704->16204->27481->27487->7796->25985->19944->18365->3549->8916->30224->8929->8925->22720->22717->9104->11704->23151->9801->1008->22310->5313->30115->11885->20668->25477->25481->3201->12588->12581->12563->13634->10434->5739->1510->11379->9226->2568->10370->26760->17308->25861->24185->20137->17272->7506->10424->26200->7577->9784->30121->28513->28675->28590->23932->27632->22912->15865->15867->14406->14522->16544->14167->14664->12116->16643->18934->13454->1147->1387->26887->30049->2570->7294->7302->1097->26571->7323->18400->10477->30034->28491->29298->13308->18000->14806->22806->21558->21211->21986->21723->22772->21467->20985->20930->19687->19284->20186->19957->26552->27221->26956->25444->25893->24308->25129->24831->23661->23352->23318->23754->30652->30366->30291->31103->30823->29622->29473->29347->29272->30011->30030->29804->28459->19915
5318556300345344,201,PLAZA LORETO,CHAPULTEPEC (METRO),PLAZA LORETO-CHAPULTEPEC (METRO),PLAZA LORETO-CHAPULTEPEC (METRO),06-02-2016,18:46,38.0,AutobÃºs,5.5,9.52207784869,false,->777->14843->7770->27944->803->22545->3788->29730->12392->15090->24718->10329->11020->5180->11884->8127->24440->7591->720->26326->26921->20575->5891->5901->15844->7000->25979->605->12323->24403->24462->8611->22904->11204->20535->29716->17307->7576->25272->26762->25229->25221->14570->8657->29823->8082->9502->25050->26691->12118->12440->22633->2088->2217->8269->8801->5823->2924->1259->29242->15215->5204->22478->23173->29221->13573->5183->29370->14125->25114->26413->11250->2693->2770->7944->7894->610->17853->20451->18131->17661->12267->17135->25504->25157->18816->18909->17415->6367->6475->25848->6833->18980->18989->29436->9414->3206->27445->30947->8454->25333->25334->19354->11112->18215->19202->23720->27485->5661->7259
4529972857274368,497,CALLE 11 (METRO),NATIVITAS (METRO),CALLE 11 (METRO)-NATIVITAS (METRO),CALLE 11 (METRO)-NATIVITAS (METRO),13-02-2016,18:28,79.0,MicrobÃºs,6.0,12.7885412373,false,->531->7318->15511->11235->13712->226->10949->25315->9302->25290->21852->16602->16601->21855->4957->25789->25782->25824->25784->25787->25788->30001->13614->13470->13471->13472->5619->16744->6395->24040->7176->30699->20882->13046->13056->21002->9736->9728->9746->9741->9744->6271->6419->6345->8943->1201->2640->24750->5130->12630->13167->13363->18156->18203->18115->6796->22330->17041->696->25368->26680->26688->19382->21328->19761->24288->14159->12516->2863->16928->4406->24709->21015->21017->20337->8340->9854->3632->10036->3784->3900->11160->11984->15454->3253->22811->21999->22019->21923->21952->21905->21779->21841->22015->21934->22011->20306->14824->20748->15887->13927->15733->20711->9841->1927->2261->2280->2591->2814->2649->14013->14615->3560->2949->3123->3509->3407->3716->3702->3799->3598->3675->136->39->113->111->419->612->598->602->14774->29096->11395->27678->18035->18016->19537->27149->424->2438->2436->20612->28741->28748->28755->28763->28769->26920->1337->1334->1332->10966->19114->16983
5125141734359040,37,SAN LÃÂZARO (METRO),UNIDAD CURVA CAPILLA,SAN LÃÂZARO (METRO)-UNIDAD CURVA CAPILLA,SAN LÃÂZARO (METRO)-UNIDAD CURVA CAPILLA,26-02-2016,16:32,52.0,AutobÃºs,11.5,20.7023705859,false,->8026->6712->29063->18442->1273->17149->15086->28630->9798->7332->22562->23394->21037->21755->25883->1646->24677->26877->23472->12499->5683->24974->25914->21599->11341->24719->13616->28686->3824->4203->250->256->24298->30543->17575->16857->16951->22831->4666->9490->30916->6298->20783->5421->5711->5725->5743->22783->12393->11140->11131->11133->5523->5522->8697->8311->14043->14041->24302->6032->6028->6060->12840->12839->12831->12833->6067->6416->12898->12904->1840->1824->3422->22149->14775->16459->28740->27324->27448->25428->8506->23636->25173->28229->16169->7712->1398->22414->16325->29417->8049->29399->19087->7964->1101->6905->30830->25276->26224->7703->18295->27529->27393->18476->14386->22364->19253->19450->10031->16824->242->8775->15996->30315->7086->28777->11511->29727->11291->7483->10625->26994->15674->24944->24966->24976->20732->5203->4079->19565->26273->10332->1651->25423->25506->28378->28377->4303->24771->28817->17508->15922->560->551->15918->7647->7649->10885->23448->29546->17832->16053->12523->8942->8939->8936->8961->17249->12403->17138->9312->9332->9329->9318->9355->9347->9372->9364->9239->9234->9252->9246->9284->9271->9298->9188->9194->9193->5310->18282->14696->14694->14677
5125795978674176,221,LOMAS LINDAS MONTE MARÃÂA,OBSERVATORIO (METRO),LOMAS LINDAS MONTE MARÃÂA-OBSERVATORIO (METRO),LOMAS LINDAS MONTE MARÃÂA-OBSERVATORIO (METRO),12-02-2016,20:55,104.0,AutobÃºs,13.5,27.8190939114,false,->19342->18598->9056->7692->7547->313->301->294->29385->7557->26718->26725->26738->26752->16505->16517->26764->3338->3330->3343->3379->25639->25654->19355->28413->28423->28387->28380->28386->21000->12004->20156->20188->11850->11828->11809->20143->21121->12691->25640->25651->26770->26734->26739->16505->16517->6676->1535->7751->13505->20781->20780->20792->20802->20814->20822->20825->13429->13432->15094->7464->27111->7629->19132->11039->1855->17254->17146->13538->29878->10579->21310->653->29941->17533->12986->23856->15928->14643->14644->15609->24770->1522->458->26518->15725->15692->15714->15713->11426->11441->15685->26015->3120->7110->7087->19204->11329->17758->28214->13191->12378->805->382->20180->3800->18220->3768->20852->21661->29813->26442->29398->29431->29428->29434->29718->15950->19275->15945->21175->21100->7264->23310->6891->10278->9943->10274->19520->19668->22943->20039->26732->26499->19854->18532->24877->16021->2979->14230->15872->1874->26554->13610->1622->9337->4135->24518->12709->8576->28364->20690->6801->24488->2197->15982->15980->14821->16223->8273->7461->27724->187->4058->27925->12233->19128->19126->13900->20927->2259->18914->30362->26881->17459->15808->11887->11898->2946->2947->10993->16673->7202->11248->14897->6579->6580->26252->21188->14844->21225->80->6807->1844->25438->6911->29661->12866->9507->23459->21261->21529->23745->23609->30930->27373->6258->14983->14002->14003->19874->20031->25316->19109->697->14003->19874->20031->25316->19109->19089
6451419515191296,480,AMECAMECA,PUENTE ROJO,AMECAMECA-PUENTE ROJO,AMECAMECA-PUENTE ROJO,15-02-2016,02:48,84.0,Vagoneta/Combi,22.0,31.3117881838,false,->28355->8351->15642->16555->21249->21246->3791->14430->4703->29877->23305->23230->23246->21515->21426->23415->23449->23363->22650->1925->6044->17771->17770->29275->29234->16408->5824->5861->10104->8553->8631->277->367->1260->6914->140->14959->14960->288->432->1804->17939
5769335666638848,311,SAN ÃÂNGEL,CHAPULTEPEC (METRO),SAN ÃÂNGEL-CHAPULTEPEC (METRO),SAN ÃÂNGEL-CHAPULTEPEC (METRO),07-02-2016,03:14,35.0,AutobÃºs,5.5,9.24391111705,false,->7770->27944->803->22545->3788->29730->12392->15090->24718->10329->11020->5180->11884->8127->24440->7591->720->26326->26921->20575->5891->5901->15844->7000->25979->605->12323->24403->24462->8611->22904->11204->20535->29716->17307->7576->25272->26762->25229->25221->14570->8657->29823->8082->9502->25050->26691->12118->12440->22633->2088->2217->8269->8801->5823->2924->1259->29242->15215->5204->22478->23173->29221->13573->5183->29370->14125->25114->26413->11250->2693->2770->7944->7894->610->17853->20451->18131->17661->12267->17135->25504->25157->18816->18909->17415->6367->6475->25848->6833->18980->18989->29436->9414->3206->27445->30947->8454->25333->25334->19354->11112->18215->19202->23720->27485->5661->7259
5919642904166400,92,EL ROSARIO (METRO),LIBERTAD BUENAVISTA,EL ROSARIO (METRO)-LIBERTAD BUENAVISTA,EL ROSARIO (METRO)-LIBERTAD BUENAVISTA,26-02-2016,16:29,74.0,AutobÃºs,11.5,19.3727296908,false,->25158->434->435->437->22326->22357->15367->6747->107->4765->4423->2306->30984->28909->4419->28921->13568->10658->3462->18065->28753->2490->2489->2161->21929->630->11759->19638->19558->11792->11593->11579->10962->22009->22099->22196->22264->10813->10287->11003->11005->15957->27246->15056->10487->24560->5432->8731->11750->8607->19688->27719->27765->5734->5394->25461->5281->2583->5394->25461->25582->19695->28381->5221->5281->2583->5394->5516->5393->15888->5376->10098->24701->24691->24653->27488->2367->21170->644->14420->17235->17211->23601->11334->10397->10425->29043->30245->12008->1553->3676->3667->3575->3566->2239->25806->1796->19746->4121->4097->13158->15407->27296->4309->16071->29125->24379->30503->27715->3562->18150->3380->3670->2293->6835->13333->20973->19681->6552->1608->1624->6563->29226->27388->27355->27369->27385->29326->29339->29309->29283->29302->29296->29299->29269->29270->29268->12850->12847->29263->12815->12834->29265->6305->14075->20379->20371->13928->13907->12334->12317->13873->13837->13796->13784->12370->12236->13683->13673->13671->13681->13678->15507->15503->15510
6017778351865856,451,CETRAM UNIVERSIDAD,SAN ÃÂNGEL,CETRAM UNIVERSIDAD-SAN ÃÂNGEL,CETRAM UNIVERSIDAD-SAN ÃÂNGEL,04-02-2016,02:15,21.0,MicrobÃºs,4.0,3.21208224377,false,->25116->24052->22743->14297->17382->6398->12747->30382->15695->14271->14287->8534->16862->20863->18917->30718->16695->14702->8489->17295->7923->1607->8014->9409->23223->17375->397->554->25385->25678->2812->30307
4527492614324224,318,OBSERVATORIO (METRO),BOULEVARD PUERTO AÃREO (METRO),OBSERVATORIO (METRO)-BOULEVARD PUERTO AÃREO (METRO),OBSERVATORIO (METRO)-BOULEVARD PUERTO AÃREO (METRO),04-02-2016,05:34,63.0,AutobÃºs,5.5,18.1898235266,false,->23467->20978->29849->6959->12924->14061->24887->20679->30941->19596->15268->4386->28785->5368->14476->3206->14238->25860->19609->800->10819->11238->18838->2288->5128->8388->11939->20622->30130->10653->10666->26061->25798->8651->10943->6099->12276->18962->30594->9856->26309->26315->26308->1->4->19307->29659->20929->20920->6494->4302->9658->10745->23110->9442->26316->26313->26230->11012->20146->27315->9401->14869->23524->11388->14981->20471->19218->30195->10802->19211->12800->23986->15962->20066->29805->6236->2290->21873->27558->19002->19088->4439->14182->16463->8843->659->4302->9658->10745->23110->9442->26316->26313->26230->11012->20146->27315->4360->8081->28274->30062->2153->2290->21873->27558->19002->19088->4439->14182->16463->8843->659->4302->9658->10745->23110->9442->26316->26313->26230->11012->20146->27315->9401->14869->23524->11388->14981->20471->19218->30195->10802->19211->12800->23986->15962->28514->25432->3783->13843->19307->29659->20929->20920->6494->4302->4289->24965->9534->21099->28524->28534->16098->17836->3111->8070->15732->29696->13842->13735->5253->5267->29642->15715->2702->12117->19209->5168->5873->30576->30832->18617->23227->21473->12040->21714->21389->21375->23255->23241->23428->19732->2992->83->7831->7481->6832->14467->12621->23915->13892->14306->9034->30641->11080
5189339491336192,42,POLITÃCNICO (METRO),AZCAPOTZALCO (MERCADO),POLITÃCNICO (METRO)-AZCAPOTZALCO (MERCADO),POLITÃCNICO (METRO)-AZCAPOTZALCO (MERCADO),30-01-2016,19:47,38.0,AutobÃºs,6.0,7.73035904917,false,->23349->13112->4206->5295->5307->5317->16245->2424->20524->20536->2444->2449->20538->20522->2441->15708->9544->30054->30059->13536->25381->18182->18109->438->421->18328->20263->29854->4626->2656->2676->13739->13743->2660->3051->3047->3054->1843->25366->29450->29451->25365->8064->17416->3106->7679->5586->5594->14565->298->25558->25561->25563->25685->25690->20388->16309->16340
